Greenland_temperature_(ºC),Upper_band,Lower_band,"Age_(B.P.,_radio-carbon_calibrated)","NH_temperature_anomaly_(ºC,_full)","NH_temperature_anomaly_(ºC,_no_volc)",VII_(ºC),"Age_(B.P.,_radio-carbon_calibrated).1",Volcanic_forcing_(W/m2),Greenland temperature (ºC)_scaled,"NH temperature anomaly (ºC, full)_scaled","NH_temperature_anomaly_(ºC,_no_volc)_scaled",Co2(ppm),Co2(ppm)_scaled
-31.31481424,-29.962,-32.7535,2006,0.087521479,0.143660841,-0.056139362,2006,0,0.648725166,0.778949522,0.639774462,253.8315342,0.619237364
-31.35639319,-29.946,-32.8205,2007,0.092618218,0.151335756,-0.058717539,2007,0,0.645308989,0.781343502,0.645037757,254.2288211,0.622662251
-31.39857585,-29.943,-32.907,2008,0.092654579,0.156153809,-0.063499229,2008,0,0.641843209,0.781360581,0.648341876,254.1187304,0.621713193
-31.44128483,-29.9365,-32.991,2009,0.101253354,0.158608729,-0.057355375,2009,0,0.638334188,0.785399496,0.650025409,254.4535378,0.624599464
-31.48493808,-29.933,-33.078,2010,0.096463599,0.158874168,-0.062410569,2010,0,0.634747583,0.783149709,0.650207441,253.7714932,0.618719769
-31.52910217,-29.9195,-33.197,2011,0.101255416,0.159575645,-0.058320229,2011,0,0.631119008,0.785400464,0.650688499,253.7642369,0.618657214
-31.45913313,-29.8965,-33.074,2012,0.099001461,0.157465675,-0.058464215,2012,0,0.63686775,0.784341763,0.649241526,253.7814833,0.618805891
-31.37273994,-29.8695,-32.9,2013,0.094943118,0.15788131,-0.062938192,2013,0,0.64396592,0.782435526,0.64952656,254.0246289,0.620901973
-31.28704334,-29.8365,-32.7505,2014,0.086054868,0.161392057,-0.075337189,2014,0,0.651006857,0.778260643,0.651934156,254.2157061,0.622549191
-31.2021517,-29.8165,-32.6175,2015,0.081985193,0.162423404,-0.080438211,2015,0,0.657981657,0.776349083,0.652641432,254.6102554,0.625950478
-31.1180031,-29.783,-32.5205,2016,0.0832244,0.161021311,-0.077796912,2016,0,0.66489541,0.776931149,0.651679907,255.2019021,0.63105088
-31.03450464,-29.7255,-32.3735,2017,0.088189699,0.155244372,-0.067054674,2017,0,0.671755745,0.77926339,0.647718204,255.8114487,0.636305592
-30.95174923,-29.643,-32.2135,2018,0.085973914,0.152926767,-0.066952853,2018,0,0.678555031,0.778222618,0.646128839,256.1927134,0.639592357
-30.87004644,-29.596,-32.077,2019,0.079553246,0.153160816,-0.07360757,2019,0,0.685267832,0.775206778,0.646289345,256.5255146,0.642461333
-30.78868421,-29.5365,-31.964,2020,0.075980455,0.154337197,-0.078356742,2020,0,0.691952652,0.773528609,0.647096082,257.0632971,0.647097389
-30.70832817,-29.46,-31.857,2021,0.067142954,0.157901025,-0.090758071,2021,0,0.698554802,0.769377562,0.64954008,257.4598429,0.650515887
-30.62829721,-29.4,-31.76,2022,0.061645952,0.153650068,-0.092004116,2022,0,0.705130243,0.766795576,0.646624863,257.5586105,0.651367332
-30.54948916,-29.35,-31.6805,2023,0.060688255,0.149130339,-0.088442084,2023,0,0.711605209,0.766345737,0.643525329,257.9578757,0.654809273
-30.47105263,-29.2895,-31.59,2024,0.058928817,0.144612695,-0.085683878,2024,0,0.71804965,0.765519315,0.640427224,258.3261263,0.657983848
-30.39348297,-29.2065,-31.537,2025,0.061822766,0.143201682,-0.081378916,2025,0,0.724422868,0.766878627,0.639459581,259.2055958,0.665565481
-30.31654799,-29.0665,-31.4635,2026,0.059921821,0.137203088,-0.077281268,2026,0,0.730743941,0.765985737,0.635345872,259.475637,0.667893423
-30.24004644,-28.979,-31.4035,2027,0.057785742,0.132123113,-0.074337371,2027,0,0.737029401,0.764982403,0.631862131,259.7793259,0.670511431
-30.16413313,-28.89,-31.3435,2028,0.056510535,0.126918759,-0.070408224,2028,-0.019688529,0.743266532,0.764383428,0.628293095,260.0477062,0.672825053
-30.08882353,-28.826,-31.29,2029,0.05288329,0.128445111,-0.075561821,2029,-0.05351897,0.74945406,0.762679682,0.629339835,260.5622023,0.677260365
-30.01410217,-28.7595,-31.2405,2030,0.042836785,0.125539345,-0.082702561,2030,-0.145479644,0.755593259,0.757960756,0.627347122,260.3161032,0.675138821
-29.94009288,-28.69,-31.1935,2031,0.044499871,0.120909329,-0.076409458,2031,-0.395454671,0.761673952,0.758741921,0.624171955,260.7703739,0.679054948
-29.86617647,-28.603,-31.1635,2032,0.041857688,0.118501742,-0.076644054,2032,0,0.767747015,0.757500866,0.622520883,261.053591,0.681496474
-29.79278638,-28.4565,-31.137,2033,0.043901285,0.11529985,-0.071398565,2033,0,0.773776834,0.75846076,0.620325092,261.5538005,0.685808625
-29.71948916,-28.32,-31.1105,2034,0.049137334,0.111266189,-0.062128855,2034,0,0.779799023,0.760920176,0.617558893,262.1341649,0.690811766
-29.64716718,-28.212,-31.0835,2035,0.05650701,0.105957641,-0.049450631,2035,0,0.785741085,0.764381772,0.613918402,262.7748208,0.696334662
-29.61843653,-28.2365,-30.997,2036,0.066738377,0.098969997,-0.032231619,2036,0,0.788101631,0.769187529,0.609126423,263.2073332,0.700063217
-29.59160991,-28.3,-30.908,2037,0.063926487,0.094549005,-0.030622518,2037,0,0.790305739,0.767866761,0.606094601,262.8910147,0.697336333
-29.56496904,-28.343,-30.82,2038,0.06257459,0.100668345,-0.038093755,2038,0,0.792494585,0.767231765,0.610291115,263.2766534,0.700660805
-29.53885449,-28.353,-30.7005,2039,0.064139147,0.100819211,-0.036680064,2039,0,0.794640189,0.767966649,0.610394575,263.4402528,0.702071145
-29.51286378,-28.383,-30.617,2040,0.063278285,0.097743097,-0.034464812,2040,0,0.796775617,0.767562296,0.608285042,263.2124175,0.700107048
-29.48688854,-28.36,-30.5675,2041,0.065781166,0.092183946,-0.02640278,2041,0,0.798909774,0.768737919,0.604472693,263.0775435,0.69894434
-29.46097523,-28.343,-30.54,2042,0.077165535,0.088244632,-0.011079097,2042,0,0.801038843,0.77408525,0.601771195,263.6143138,0.70357167
-29.43520124,-28.3165,-30.494,2043,0.084727442,0.087592746,-0.002865305,2043,0,0.803156466,0.77763714,0.601324145,264.1915968,0.708548248
-29.40942724,-28.3,-30.49,2044,0.085358785,0.092115359,-0.006756574,2044,0,0.805274089,0.777933687,0.604425657,264.6539198,0.712533791
-29.38357585,-28.2665,-30.52,2045,0.082425882,0.09173908,-0.009313198,2045,0,0.807398071,0.776556078,0.604167613,264.6372672,0.712390234
-29.35708978,-28.2565,-30.537,2046,0.078870891,0.095599747,-0.016728856,2046,0,0.809574199,0.77488627,0.606815177,264.8197701,0.713963536
-29.33052632,-28.1965,-30.5705,2047,0.077154019,0.093730567,-0.016576548,2047,0,0.811756686,0.774079841,0.605533333,264.7755842,0.713582623
-29.30385449,-28.1465,-30.5775,2048,0.072742634,0.097459708,-0.024717073,2048,0,0.813948076,0.772007778,0.608090699,264.9309983,0.714922399
-29.27623839,-28.0365,-30.64,2049,0.069700512,0.095489372,-0.025788861,2049,0,0.816217048,0.770578868,0.606739484,264.8701588,0.714397921
-29.24842105,-27.9625,-30.621,2050,0.070923966,0.087635473,-0.016711506,2050,0,0.818502555,0.771153535,0.601353446,264.7641808,0.713484317
-29.22342105,-27.89,-30.612,2051,0.072926624,0.08749184,-0.014565217,2051,0,0.820556585,0.772094199,0.601254946,265.2171506,0.71738923
-29.29136223,-27.9965,-30.6385,2052,0.067551929,0.086916342,-0.019364413,2052,0,0.814974455,0.769569661,0.600860281,264.6611554,0.712596167
-29.35888545,-28.1365,-30.684,2053,0.068452891,0.082851677,-0.014398786,2053,0,0.809426665,0.76999285,0.59807282,264.3260337,0.709707187
-29.42608359,-28.2665,-30.7105,2054,0.068080306,0.083926899,-0.015846594,2054,0,0.803905583,0.769817844,0.598810185,264.2485552,0.709039269
-29.49270898,-28.3725,-30.7435,2055,0.063214246,0.085000491,-0.021786245,2055,0,0.79843156,0.767532216,0.599546431,263.9637788,0.7065843
-29.55866873,-28.47,-30.7535,2056,0.059828994,0.079995694,-0.0201667,2056,0,0.793012226,0.765942136,0.596114247,263.3604944,0.701383572
-29.62465944,-28.5565,-30.817,2057,0.051933482,0.084126083,-0.032192601,2057,0,0.787590349,0.762233549,0.598946781,263.1144897,0.699262842
-29.69003096,-28.6265,-30.8235,2058,0.052270767,0.079602216,-0.027331449,2058,0,0.782219345,0.762391975,0.595844408,262.8012956,0.696562893
-29.75503096,-28.703,-30.8535,2059,0.05345259,0.071136955,-0.017684364,2059,0,0.776878866,0.762947087,0.59003911,262.2972589,0.692217749
-29.81911765,-28.7665,-30.9335,2060,0.052091616,0.06359382,-0.011502205,2060,0,0.771613425,0.762307826,0.584866188,261.7006492,0.687074562
-29.88348297,-28.8195,-31.0135,2061,0.05473301,0.062274487,-0.007541477,2061,0,0.766325091,0.76354851,0.583961417,261.742834,0.687438224
-29.9470743,-28.8565,-31.044,2062,0.044891884,0.059852355,-0.014960471,2062,0,0.76110035,0.758926053,0.58230037,260.8867606,0.680058281
-30.01024768,-28.8865,-31.16,2063,0.035993574,0.063514122,-0.027520548,2063,0,0.755909948,0.754746444,0.584811532,260.461465,0.67639194
-30.07343653,-28.926,-31.28,2064,0.032308659,0.070018192,-0.037709533,2064,0,0.750718275,0.75301561,0.589271887,260.5114788,0.676823093
-30.13614551,-28.953,-31.3405,2065,0.030656111,0.063755164,-0.033099053,2065,0,0.745566028,0.752239394,0.584976834,259.9006256,0.671557117
-30.19863777,-28.983,-31.437,2066,0.027278197,0.068923268,-0.041645072,2066,0,0.740431588,0.75065276,0.588521011,259.9047496,0.671592669
-30.26075851,-29.0465,-31.5105,2067,0.027619537,0.070737727,-0.04311819,2067,0,0.735327672,0.75081309,0.589765328,260.0664744,0.672986848
-30.3228483,-29.086,-31.5875,2068,0.022901069,0.072518279,-0.049617209,2068,0,0.730226299,0.748596788,0.590986393,259.8832773,0.671407563
-30.3846904,-29.0765,-31.6805,2069,0.02251729,0.069294577,-0.046777287,2069,0,0.725145277,0.748416524,0.588775647,259.6297099,0.669221637
-30.44640867,-29.0865,-31.7735,2070,0.017067741,0.069687878,-0.052620137,2070,0,0.720074428,0.745856826,0.589045364,259.2266771,0.665747216
-30.50801858,-29.0895,-31.8735,2071,0.007247395,0.073044915,-0.065797521,2071,0,0.715012483,0.741244129,0.591347549,258.720228,0.661381276
-30.56928793,-29.0925,-31.9635,2072,-0.012763012,0.076584132,-0.089347144,2072,0,0.709978519,0.731845078,0.593774669,257.5589945,0.651370642
-30.62563467,-29.1065,-32.05,2073,-0.028550782,0.078021062,-0.106571845,2073,0,0.705349001,0.724429433,0.594760086,256.5701552,0.642846166
-30.6424613,-29.1665,-32.017,2074,-0.029946511,0.080330513,-0.110277024,2074,0,0.703966505,0.723773848,0.596343858,256.7059609,0.644016904
-30.65913313,-29.2865,-31.9835,2075,-0.022570421,0.076572038,-0.099142459,2075,0,0.702596727,0.727238458,0.593766376,256.9660309,0.646258887
-30.67544892,-29.3695,-31.967,2076,-0.016864956,0.071901423,-0.08876638,2076,0,0.701256202,0.729918361,0.590563367,257.0168183,0.646696709
-30.6920743,-29.4325,-31.9435,2077,-0.017510889,0.07749874,-0.095009629,2077,-0.021824806,0.69989024,0.729614961,0.594401888,257.3291255,0.649389013
-30.70820433,-29.483,-31.93,2078,-0.019611887,0.074460796,-0.094072683,2078,-0.059325975,0.698564977,0.728628105,0.59231853,256.9307037,0.645954342
-30.72462848,-29.5795,-31.9035,2079,-0.014000609,0.076578194,-0.090578803,2079,-0.16126472,0.697215549,0.731263768,0.593770597,257.337117,0.649457905
-30.74034056,-29.6625,-31.857,2080,-0.011056922,0.082433705,-0.093490627,2080,-0.438362957,0.695924625,0.732646442,0.597786183,257.7223822,0.652779157
-30.75606811,-29.6965,-31.877,2081,-0.012547504,0.085516751,-0.098064255,2081,-1.191594061,0.69463243,0.731946303,0.599900471,257.6467236,0.652126928
-30.77154799,-29.7395,-31.89,2082,-0.013275273,0.078863202,-0.092138475,2082,-3.239088484,0.693360585,0.731604464,0.595337608,256.9701968,0.6462948
-30.7871517,-29.7665,-31.8935,2083,-0.01053906,0.074157824,-0.084696884,2083,0,0.692078564,0.732889686,0.592110759,256.6832509,0.643821129
-30.80219814,-29.7665,-31.93,2084,-0.007024798,0.068330127,-0.075354925,2084,-0.022929358,0.690842331,0.734540363,0.588114247,256.3539483,0.640982313
-30.81712074,-29.7565,-31.9635,2085,-0.007007085,0.071211635,-0.078218719,2085,-0.062328457,0.689616271,0.734548684,0.590090324,256.3283563,0.640761692
-30.83142415,-29.7365,-32.0035,2086,-0.003378842,0.075932075,-0.079310917,2086,-0.169426311,0.688441086,0.736252899,0.593327502,256.6265115,0.643331996
-30.84582043,-29.71,-32.037,2087,0.005386269,0.075257595,-0.069871326,2087,-0.460548464,0.68725827,0.740369943,0.592864958,256.8484987,0.645245678
-30.8597678,-29.66,-32.0835,2088,0.008110068,0.066044943,-0.057934875,2088,0,0.686112337,0.741649334,0.586547116,255.9926698,0.637867843
-30.87317337,-29.6265,-32.14,2089,0.012723199,0.062270444,-0.049547245,2089,0,0.685010919,0.743816159,0.583958644,255.5527539,0.634075465
-30.88676471,-29.5965,-32.2,2090,0.018514544,0.062782042,-0.044267498,2090,0,0.683894238,0.746536401,0.584309487,255.439665,0.633100561
-30.90212074,-29.5765,-32.2835,2091,0.022944829,0.068512043,-0.045567214,2091,0,0.682632568,0.748617342,0.588239001,255.6514135,0.634925978
-30.94029412,-29.6565,-32.2435,2092,0.030446302,0.074457489,-0.044011187,2092,0,0.679496197,0.752140845,0.592316263,255.9767412,0.637730528
-30.97815789,-29.79,-32.227,2093,0.048420128,0.074378553,-0.025958426,2093,0,0.676385262,0.760583298,0.59226213,256.6776534,0.643772874
-31.01568111,-29.9095,-32.1835,2094,0.066652744,0.075145472,-0.008492728,2094,0,0.673302309,0.769147306,0.592788067,257.4701801,0.650605
-31.05320433,-29.9885,-32.167,2095,0.059528312,0.081403299,-0.021874987,2095,0,0.670219355,0.765800903,0.597079553,257.1274964,0.647650831
-31.09069659,-30.0665,-32.1935,2096,0.050782621,0.086066105,-0.035283485,2096,0,0.667138945,0.76169298,0.600277207,256.6611557,0.643630652
-31.1274613,-30.11,-32.2105,2097,0.042711944,0.092085012,-0.049373068,2097,0,0.664118312,0.757902117,0.604404846,256.3511865,0.640958504
-31.16452012,-30.18,-32.23,2098,0.036358925,0.092403152,-0.056044228,2098,0,0.661073514,0.754918052,0.60462302,255.8112652,0.63630401
-31.20117647,-30.23,-32.2235,2099,0.02355728,0.104471379,-0.080914099,2099,0,0.658061784,0.748905015,0.612899155,255.6658999,0.635050861
-31.23791022,-30.253,-32.2635,2100,-0.002331324,0.110556383,-0.112887707,2100,0,0.655043694,0.736744926,0.617072123,254.3679568,0.623861697
-31.274613,-30.2665,-32.357,2101,-0.030948784,0.11029447,-0.141243254,2101,0,0.652028148,0.723303072,0.616892508,252.5939689,0.608568698
-31.31153251,-30.2765,-32.4435,2102,-0.024657194,0.108047119,-0.132704313,2102,0,0.648994797,0.726258283,0.615351323,252.8923971,0.611141354
-31.34817337,-30.2765,-32.5305,2103,-0.019337309,0.109418479,-0.128755788,2103,0,0.645984338,0.728757076,0.616291772,253.3985994,0.615505168
-31.38517028,-30.28,-32.5935,2104,-0.017322036,0.11203017,-0.129352206,2104,0,0.642944628,0.729703667,0.618082815,253.7054569,0.618150491
-31.42280186,-30.28,-32.69,2105,-0.01359085,0.112846489,-0.126437339,2105,-0.03199057,0.639852771,0.731456235,0.618642629,254.0002599,0.620691896
-31.46,-30.2865,-32.7435,2106,-0.012098614,0.105764269,-0.117862883,2106,-0.086959387,0.636796526,0.732157151,0.613785792,253.5617051,0.616911251
-31.49756966,-30.2595,-32.8135,2107,-0.0203145,0.106881474,-0.127195973,2107,-0.236380122,0.633709757,0.728298082,0.614551947,252.9404741,0.611555811
-31.51645511,-30.2665,-32.8735,2108,-0.020671723,0.109375633,-0.130047356,2108,-0.642547791,0.632158106,0.728130292,0.616262389,252.958486,0.611711086
-31.47931889,-30.3195,-32.787,2109,-0.020831335,0.113671667,-0.134503002,2109,-1.746625985,0.635209263,0.72805532,0.619208519,253.438342,0.615847776
-31.44244582,-30.3765,-32.744,2110,-0.024350865,0.119514031,-0.143864897,2110,-4.747821676,0.638238799,0.726402168,0.623215089,253.8302973,0.619226701
-31.40549536,-30.3665,-32.6735,2111,-0.024346478,0.122879313,-0.147225791,2111,0,0.641274694,0.726404229,0.625522928,254.3238103,0.623481124
-31.36857585,-30.3665,-32.627,2112,-0.023290003,0.117267629,-0.140557632,2112,0,0.644308046,0.726900464,0.621674554,254.2751073,0.623061269
-31.33193498,-30.36,-32.517,2113,-0.023772084,0.111209592,-0.134981676,2113,0,0.647318504,0.726674027,0.61752008,254.0850788,0.621423093
-31.29509288,-30.3065,-32.451,2114,-0.023887187,0.108970413,-0.132857601,2114,0,0.650345497,0.726619962,0.615984498,254.115778,0.621687741
-31.25823529,-30.2465,-32.4375,2115,-0.021830109,0.107347084,-0.129177192,2115,0,0.653373761,0.727586188,0.614871253,254.364276,0.623829965
-31.22099071,-30.1865,-32.424,2116,-0.016848421,0.099518934,-0.116367355,2116,0,0.656433821,0.729926128,0.609502873,254.2893441,0.623184001
-31.18349845,-30.053,-32.4135,2117,-0.014697756,0.094966977,-0.109664734,2117,0,0.659514231,0.730936312,0.606381237,254.2201395,0.622587409
-31.14616099,-29.943,-32.4335,2118,-0.010683437,0.091769911,-0.102453348,2118,0,0.662581923,0.732821871,0.604188756,254.3200515,0.62344872
-31.1080031,-29.85,-32.4805,2119,-0.006112673,0.086210121,-0.092322794,2119,0,0.665717022,0.734968796,0.60037597,254.3002801,0.623278277
-31.0698452,-29.75,-32.4735,2120,0.003813007,0.081737032,-0.077924025,2120,0,0.668852121,0.739630969,0.59730842,254.6724454,0.626486598
-31.05910217,-29.6995,-32.497,2121,0.022834342,0.075029478,-0.052195136,2121,0,0.669734782,0.748565445,0.592708521,255.3636363,0.632445141
-31.08931889,-29.7665,-32.4935,2122,0.049359382,0.0762743,-0.026914918,2122,0,0.66725214,0.761024473,0.593562194,256.8270801,0.645061035
-31.11886997,-29.85,-32.4935,2123,0.045814026,0.077827469,-0.032013443,2123,0,0.664824186,0.759359191,0.594627324,256.402525,0.641401078
-31.14804954,-29.9495,-32.5,2124,0.038655775,0.08418213,-0.045526355,2124,0,0.662426758,0.755996901,0.598985216,256.0283812,0.6381757
-31.17710526,-30.0065,-32.51,2125,0.037353988,0.084231592,-0.046877604,2125,0,0.660039504,0.755385442,0.599019136,255.6383265,0.63481316
-31.20568111,-30.063,-32.497,2126,0.034194056,0.085056946,-0.05086289,2126,0,0.657691677,0.753901196,0.599585147,255.1777198,0.630842412
-31.23436533,-30.15,-32.51,2127,0.029849816,0.083174567,-0.053324751,2127,0,0.655334947,0.751860671,0.598294251,254.5943506,0.625813367
-31.2624613,-30.23,-32.48,2128,0.037316779,0.075627615,-0.038310835,2128,0,0.653026547,0.755367964,0.59311871,254.4844667,0.624866092
-31.29003096,-30.2865,-32.457,2129,0.036728451,0.068686361,-0.03195791,2129,0,0.65076139,0.755091622,0.588358545,253.9971694,0.620665254
-31.31721362,-30.3465,-32.444,2130,0.035533525,0.071306722,-0.035773197,2130,0,0.64852803,0.754530355,0.590155533,254.0384796,0.621021376
-31.34442724,-30.4065,-32.427,2131,0.040965099,0.067159426,-0.026194326,2131,0,0.646292125,0.75708161,0.587311405,254.0895643,0.621461761
-31.37131579,-30.4295,-32.4535,2132,0.037356673,0.067336772,-0.0299801,2132,0,0.644082929,0.755386703,0.587433025,253.81396,0.619085862
-31.3978483,-30.44,-32.467,2133,0.036253006,0.068999265,-0.032746259,2133,0,0.641902986,0.754868301,0.588573128,253.745295,0.618493922
-31.42407121,-30.45,-32.5035,2134,0.034834104,0.069670481,-0.034836377,2134,0,0.63974848,0.754201832,0.589033434,253.5276098,0.616617326
-31.45034056,-30.473,-32.52,2135,0.038635968,0.06804681,-0.029410842,2135,0,0.637590158,0.755987598,0.587919954,253.4558045,0.615998314
-31.47642415,-30.483,-32.5435,2136,0.038884012,0.064384327,-0.025500316,2136,0,0.635447098,0.756104106,0.585408301,252.965451,0.611771129
-31.50226006,-30.483,-32.5635,2137,0.039650008,0.06347834,-0.023828331,2137,0,0.633324388,0.756463901,0.584786993,252.6965494,0.609453012
-31.52835913,-30.4865,-32.62,2138,0.040083276,0.068791482,-0.028708205,2138,0,0.631180056,0.756667411,0.588430634,252.7730863,0.610112813
-31.55417957,-30.47,-32.657,2139,0.042944638,0.073102208,-0.03015757,2139,0,0.629058618,0.758011415,0.591386839,252.9781979,0.611881016
-31.58003096,-30.4665,-32.68,2140,0.048562587,0.076623235,-0.028060649,2140,0,0.626934636,0.760650212,0.593801486,253.2253154,0.614011339
-31.60622291,-30.48,-32.73,2141,0.055166374,0.066985974,-0.011819601,2141,0,0.624782673,0.763752065,0.587192455,252.6851658,0.609354877
-31.63241486,-30.4865,-32.8235,2142,0.061268907,0.067033613,-0.005764706,2142,0,0.622630711,0.766618475,0.587225125,252.6491394,0.609044305
-31.65917957,-30.4865,-32.8705,2143,0.061515774,0.066311717,-0.004795943,2143,0,0.62043169,0.76673443,0.586730064,252.1818076,0.605015583
-31.68630031,-30.4865,-32.91,2144,0.06097101,0.067477159,-0.006506149,2144,0,0.618203416,0.76647855,0.587529299,251.8030113,0.601750097
-31.71368421,-30.483,-32.94,2145,0.073039354,0.064878779,0.008160575,2145,0,0.615953522,0.772147149,0.585747385,252.0272697,0.603683359
-31.74143963,-30.4795,-33.007,2146,0.078598122,0.07057593,0.008022192,2146,0,0.613673103,0.774758148,0.589654371,252.4337686,0.60718766
-31.72565015,-30.473,-32.947,2147,0.080152613,0.074357401,0.005795212,2147,0,0.614970385,0.775488305,0.592247624,252.7523847,0.609934351
-31.66857585,-30.4765,-32.867,2148,0.082407691,0.081047041,0.001360649,2148,0,0.61965968,0.776547534,0.596835239,253.5212065,0.616562125
